feature,mean_abs_shap
V19,7.082834102682389e-05
V302,7.071619462235173e-05
P_emaildomain_hotmail.com,6.949856534500692e-05
M4_M0,6.874940100126919e-05
V276,6.86869327768821e-05
V59,6.824488209072505e-05
V62,6.788914886727875e-05
V13,6.599122324073494e-05
V268,6.558577230379339e-05
V251,6.542294791355009e-05
V211,6.537054273989157e-05
V98,6.520102180548769e-05
V250,6.46309324929192e-05
M7_F,6.441629416588498e-05
V253,6.421922723853642e-05
V190,6.404177762438053e-05
M5_T,6.385500457772975e-05
V255,6.234562962292128e-05
V207,6.22602341391759e-05
V262,6.221768349978954e-05
V61,6.181155535782624e-05
V12,6.0952140678954476e-05
dist1,5.6801286911462233e-05
V234,5.631347845716208e-05
D6,5.5720048927994375e-05
V100,5.565291311259567e-05
P_emaildomain_anonymous.com,5.483037542640864e-05
R_emaildomain_outlook.com,5.48165267075839e-05
V339,5.4768000772145295e-05
V136,5.3841091281280544e-05
V193,5.377188238419876e-05
D12,5.320981876878235e-05
card4_visa,5.150551647684487e-05
P_emaildomain_yahoo.com,5.100190332128482e-05
V72,5.067452740189683e-05
V104,4.960652238982283e-05
V48,4.95862555959414e-05
V335,4.924377760395146e-05
card4_mastercard,4.905190143443393e-05
R_emaildomain_hotmail.com,4.897882130280736e-05
V338,4.833046019482048e-05
V216,4.81303297083009e-05
M6_F,4.709877028414678e-05
V331,4.689829244883662e-05
V158,4.6611699383047405e-05
V210,4.6334623733071845e-05
V20,4.5968621976402305e-05
V183,4.5714613172258536e-05
V185,4.450399002038526e-05
P_emaildomain_comcast.net,4.317300260569472e-05
V10,4.296420608148742e-05
V330,4.2439150486493124e-05
V299,4.237783737630928e-05
V260,4.2371575611614354e-05
M3_T,4.1813987526325126e-05
V47,4.165091869878571e-05
V208,4.163104919575529e-05
V145,4.144939660342075e-05
V224,4.1427822700563865e-05
V238,4.134605508280107e-05
V212,4.091555900571622e-05
V326,4.063461106106843e-05
V205,4.053751636269462e-05
V256,4.001515454306179e-05
V215,3.9983470943443686e-05
V37,3.9920905076324295e-05
V319,3.988778090173603e-05
V180,3.9016993874407145e-05
V150,3.883699888082444e-05
V105,3.829717549605569e-05
V97,3.82889565901611e-05
V239,3.803909250493285e-05
V172,3.777062667482835e-05
V140,3.753832880912335e-05
V169,3.716620840890749e-05
V248,3.679936611548328e-05
V252,3.642800894594984e-05
V148,3.536210900674636e-05
V225,3.4985592923421805e-05
V135,3.4832189931776085e-05
V284,3.4691866776302104e-05
V191,3.463579729957928e-05
Is_Weekend,3.448112603559363e-05
V42,3.3910586151132554e-05
V179,3.383846455643152e-05
M7_T,3.337939644089612e-05
V290,3.3152848894151564e-05
V175,3.160931462972258e-05
V153,3.049759038501634e-05
V272,3.0087404235580842e-05
V266,2.9730050294056732e-05
R_emaildomain_icloud.com,2.9214483715277318e-05
V237,2.881735599871792e-05
V114,2.8500419712049686e-05
V270,2.8351276356243066e-05
V147,2.8072616271892267e-05
V156,2.8003741051306862e-05
V11,2.75787972595684e-05
V177,2.7164083002485316e-05
C9,2.6010367339297276e-05
V49,2.5953603249058285e-05
V322,2.5218479000650486e-05
V166,2.5135283127863367e-05
V249,2.5041336492445222e-05
V77,2.471746594272135e-05
V176,2.457586856844503e-05
V123,2.442843358921015e-05
M8_F,2.4410442565472454e-05
V46,2.405079646476234e-05
V235,2.3639992932668258e-05
V254,2.2427886139230398e-05
V311,2.205094431859825e-05
M3_F,2.1666133215517202e-05
V181,2.0935223190481096e-05
V197,2.075596825694447e-05
M4_M1,2.029964518131247e-05
V67,1.994143090212449e-05
V116,1.9624361423393564e-05
V182,1.9614094872958965e-05
M8_T,1.9474966884185784e-05
V154,1.9204450469551375e-05
M5_F,1.8874336958597535e-05
V15,1.8817691196381973e-05
V4,1.8660876800661407e-05
V223,1.8485550671975948e-05
D13,1.8285189414145862e-05
ProductCD_R,1.82282887694601e-05
card4_discover,1.8018609320486156e-05
V129,1.793254185593469e-05
V184,1.7399541712868455e-05
V165,1.7206380552884196e-05
R_emaildomain_yahoo.com,1.7093417674641405e-05
M2_T,1.687456848580042e-05
V26,1.6293952065025224e-05
V198,1.628133569185024e-05
V155,1.615989937070477e-05
V152,1.5809046681606565e-05
