feature,mean_abs_shap
R_emaildomain_sc.rr.com,0.0
R_emaildomain_sbcglobal.net,0.0
R_emaildomain_rocketmail.com,0.0
R_emaildomain_roadrunner.com,0.0
R_emaildomain_q.com,0.0
R_emaildomain_ptd.net,0.0
R_emaildomain_protonmail.com,0.0
R_emaildomain_prodigy.net.mx,0.0
R_emaildomain_outlook.es,0.0
R_emaildomain_outlook.com,0.0
R_emaildomain_optonline.net,0.0
R_emaildomain_netzero.net,0.0
R_emaildomain_windstream.net,0.0
R_emaildomain_yahoo.co.uk,0.0
R_emaildomain_msn.com,0.0
C10,0.0
M9_F,0.0
card3,0.0
addr2,0.0
M6_T,0.0
C1,0.0
C2,0.0
M4_M2,0.0
C3,0.0
M3_F,0.0
M2_F,0.0
M1_T,0.0
M1_F,0.0
R_emaildomain_ymail.com,0.0
R_emaildomain_yahoo.fr,0.0
R_emaildomain_yahoo.es,0.0
R_emaildomain_yahoo.de,0.0
R_emaildomain_yahoo.com.mx,0.0
R_emaildomain_netzero.com,0.0
R_emaildomain_me.com,0.0
P_emaildomain_sc.rr.com,0.0
R_emaildomain_cfl.rr.com,0.0
R_emaildomain_cableone.net,0.0
R_emaildomain_bellsouth.net,0.0
R_emaildomain_att.net,0.0
R_emaildomain_aol.com,0.0
R_emaildomain_aim.com,0.0
P_emaildomain_yahoo.fr,0.0
P_emaildomain_yahoo.es,0.0
P_emaildomain_yahoo.de,0.0
V328,0.0
P_emaildomain_yahoo.co.uk,0.0
P_emaildomain_yahoo.co.jp,0.0
P_emaildomain_windstream.net,0.0
P_emaildomain_web.de,0.0
D5,0.0
P_emaildomain_twc.com,0.0
P_emaildomain_suddenlink.net,0.0
P_emaildomain_servicios-ta.com,0.0
R_emaildomain_centurylink.net,0.0
R_emaildomain_charter.net,0.0
R_emaildomain_mail.com,0.0
R_emaildomain_comcast.net,0.0
R_emaildomain_mac.com,0.0
R_emaildomain_live.fr,0.0
R_emaildomain_live.com.mx,0.0
R_emaildomain_live.com,0.0
R_emaildomain_juno.com,0.0
R_emaildomain_icloud.com,0.0
R_emaildomain_hotmail.fr,0.0
R_emaildomain_hotmail.es,0.0
R_emaildomain_hotmail.de,0.0
R_emaildomain_hotmail.co.uk,0.0
R_emaildomain_gmx.de,0.0
R_emaildomain_gmail,0.0
R_emaildomain_frontiernet.net,0.0
R_emaildomain_frontier.com,0.0
R_emaildomain_embarqmail.com,0.0
R_emaildomain_earthlink.net,0.0
R_emaildomain_cox.net,0.0
V329,0.0
V136,0.0
V327,0.0
V205,0.0
V203,0.0
V201,0.0
V200,0.0
V198,0.0
V197,0.0
V196,0.0
V194,0.0
V193,0.0
V192,0.0
V191,0.0
V190,0.0
V189,0.0
V188,0.0
V187,0.0
V186,0.0
V105,0.0
V184,0.0
V204,0.0
V206,0.0
V89,0.0
V102,0.0
V227,0.0
V95,0.0
V96,0.0
V224,0.0
V223,0.0
V221,0.0
V220,0.0
V97,0.0
V217,0.0
V216,0.0
V215,0.0
V213,0.0
V212,0.0
V100,0.0
V210,0.0
V101,0.0
V208,0.0
V183,0.0
V182,0.0
V181,0.0
V107,0.0
V118,0.0
V119,0.0
V120,0.0
V121,0.0
V122,0.0
V127,0.0
V150,0.0
V148,0.0
V147,0.0
V132,0.0
V145,0.0
V144,0.0
V142,0.0
V141,0.0
V134,0.0
V139,0.0
V138,0.0
V158,0.0
V117,0.0
V160,0.0
V109,0.0
V178,0.0
V177,0.0
V176,0.0
V175,0.0
V108,0.0
V173,0.0
V172,0.0
V110,0.0
V161,0.0
V111,0.0
V168,0.0
V112,0.0
V113,0.0
V114,0.0
V163,0.0
V162,0.0
V93,0.0
V231,0.0
V326,0.0
V300,0.0
V298,0.0
V297,0.0
V34,0.0
V294,0.0
V39,0.0
V41,0.0
V289,0.0
V44,0.0
V46,0.0
V47,0.0
V50,0.0
V51,0.0
V55,0.0
V282,0.0
V281,0.0
V65,0.0
V66,0.0
V33,0.0
V301,0.0
