feature,mean_abs_shap
D6,7.499113348884049e-05
V42,7.360464862794059e-05
V261,7.3592675230241e-05
card5,7.350165301522043e-05
V207,7.326365529471962e-05
V155,7.225309297385377e-05
M4_M0,7.188252868349028e-05
V23,6.853893244453982e-05
V221,6.835273172921395e-05
V304,6.824546255400232e-05
V75,6.79440364668519e-05
V86,6.567092721867231e-05
V230,6.544153545372053e-05
V247,6.238753603807676e-05
V167,5.8478669696178875e-05
V81,5.7696626136174495e-05
V12,5.6827869000762845e-05
V99,5.615689012695546e-05
V64,5.592706733879662e-05
V154,5.57086415314154e-05
V67,5.551886982715284e-05
V256,5.503441895348941e-05
C9,5.430702412292648e-05
V124,5.3413642908476895e-05
V61,5.339832409665119e-05
V217,5.288976312141198e-05
V251,5.210344678402049e-05
V176,5.192743905587837e-05
V96,5.125003889683541e-05
V219,5.065741452721831e-05
V148,5.0482316888788094e-05
V11,5.036141606908975e-05
V47,4.6879527490664466e-05
V85,4.608710729133911e-05
V158,4.46286786778575e-05
V288,4.455996307424596e-05
D13,4.4534562851145795e-05
addr1,4.4391484283273384e-05
V191,4.404826353795022e-05
V332,4.3724796965101304e-05
V229,4.3684489624101324e-05
V35,4.3586367687798915e-05
V18,4.344144606136329e-05
D12,4.334660923500007e-05
V36,4.3341136348684924e-05
M5_T,4.26834059745252e-05
V129,4.159348232144822e-05
V278,4.1428222567240785e-05
V266,4.132703327518759e-05
V292,4.089627701630661e-05
V185,4.065201147876604e-05
V236,4.049947707793828e-05
V197,4.016796220314086e-05
V147,3.904762431102272e-05
M5_F,3.888831736134474e-05
V13,3.881229669699026e-05
V172,3.8354980217096747e-05
V296,3.756455119995783e-05
D11,3.6902444823723266e-05
V254,3.607175170389634e-05
V290,3.587695464870328e-05
V130,3.561615407216322e-05
V228,3.500673278328271e-05
V100,3.4911358172186786e-05
V268,3.475798918151725e-05
V320,3.4416652329270615e-05
R_emaildomain_hotmail.com,3.402635021420208e-05
V32,3.334729886846567e-05
Hour_of_Day,3.31279011726248e-05
V205,3.312776715694771e-05
V215,3.303248156459558e-05
ProductCD_H,3.2643862420738684e-05
V82,3.244829169566269e-05
V324,3.1976493001447514e-05
V321,3.168934999467725e-05
V277,3.1258562459126025e-05
V209,3.1022086774485847e-05
V276,3.0652533824936265e-05
V224,3.030861265235973e-05
V210,2.9802170225420003e-05
V193,2.97017913037835e-05
V291,2.9505064382731337e-05
V76,2.9126170910796937e-05
V223,2.8598529228572105e-05
V56,2.8310795097174343e-05
V252,2.8271324079064302e-05
V331,2.8061900466508613e-05
D9,2.7812235289655053e-05
V297,2.7703691387991565e-05
V270,2.7620782494734064e-05
V20,2.7240162598540203e-05
P_emaildomain_anonymous.com,2.7166169785187836e-05
V267,2.6928974405002876e-05
V38,2.676230679055702e-05
