feature,mean_abs_shap
V267,0.12226708271737113
V314,0.12209109859559981
V150,0.12136214453014131
V214,0.12081383402276719
V319,0.1191543795355129
M4_M1,0.11883338083753041
V56,0.11876720617823852
V98,0.11729956960253922
V286,0.11648586361957901
addr1,0.1164089458872914
card6_credit,0.1158468742277976
V24,0.11427456134401766
V124,0.11400494905089173
V62,0.11333890744644101
P_emaildomain_anonymous.com,0.11135441103061326
D5,0.10812865551292422
R_emaildomain_gmail.com,0.10729202295431732
V79,0.10625302242085573
V38,0.1061765328604255
V190,0.104690063781986
V256,0.10367228128595432
V139,0.10087800932133155
dist1,0.09980858710478814
V66,0.09662446912686272
V153,0.09523577450628568
V149,0.0925751383480918
V60,0.0921223757433677
V93,0.09195738962125596
V105,0.0916705940969231
V198,0.09136775349418552
V140,0.09078662202815832
C3,0.0881592411498674
V298,0.08645011539091792
V252,0.08363551506892612
D6,0.07994032572575496
V274,0.07966144860505932
V180,0.07743952029667912
V320,0.07681072411350176
V141,0.07628687714872458
V260,0.07615235218513455
V281,0.07574066918568924
V215,0.07512939462422863
D9,0.07462006614206888
V114,0.07397757260444904
V330,0.07275702185585485
V173,0.07136908894024172
V81,0.07043939393766487
M2_T,0.07021983494021196
V308,0.0695175658571718
C2,0.06905839976128239
V99,0.06784726337855763
V83,0.0677906318506563
M8_F,0.06759617910999641
V307,0.0661736937803857
C7,0.06602710754953185
V220,0.06545442616224906
V312,0.06424462804671129
V300,0.06412476786385497
M9_T,0.06393014701902051
V238,0.06312893721082068
V26,0.06219837149809376
V318,0.06209339339965292
V225,0.06057720736446003
C1,0.05984992735825869
V328,0.05967583174750656
P_emaildomain_hotmail.com,0.05964689178785751
V326,0.059139439001160525
card4_american express,0.059108564859472405
V247,0.059045566044751835
ProductCD_S,0.05866051323275199
P_emaildomain_icloud.com,0.057351880718224835
V52,0.05661181199059587
V317,0.05606812640981177
V51,0.055839929527654084
V272,0.05571695084628263
V264,0.05547789972078852
V237,0.05502064402459268
M3_F,0.05462327161981824
V329,0.05453447150693677
P_emaildomain_att.net,0.05391444209552511
V12,0.0536852956736681
V47,0.05332503342603465
V271,0.05125720840863163
C13,0.05116568358598429
card2,0.05076547744616479
card4_mastercard,0.05068512950746727
V165,0.04943969586207521
M4_M2,0.04931782291261401
Is_Weekend,0.04926471140935557
V193,0.04915160815944083
V23,0.047734439342209625
card5,0.047044537329182526
V126,0.046455116642615445
D15,0.04608186202366254
V143,0.04576999710148001
V208,0.044371652885934
P_emaildomain_live.com,0.04224528769606106
ProductCD_H,0.04183207006778682
V96,0.041727366844257825
V78,0.04170591935599363
C12,0.0413729336361677
V94,0.0405245880614714
V113,0.039676970661628966
V110,0.03961525838136036
V210,0.03917883073867404
V25,0.03914603365310035
M7_T,0.03853710367387826
V169,0.03706833194048195
V265,0.03702171169284169
V95,0.03687911096421487
V245,0.03595335189227383
V147,0.035941808346658374
P_emaildomain_comcast.net,0.03577263226439743
V186,0.03569964962935559
R_emaildomain_yahoo.com,0.035462952545034475
V189,0.035159195610815146
V259,0.03508325244544084
V337,0.034971221549964085
V111,0.03449449008933774
V89,0.034412625625018456
V196,0.03401918397290176
D11,0.03369576937941552
V182,0.033687912137420596
V280,0.03329978527272378
V216,0.03298854148028615
M9_F,0.03286789807924523
V278,0.03270481289647742
V263,0.03234812186177154
V37,0.03217932708543374
V295,0.03159530839042209
V104,0.031590156058335636
D13,0.03149889672384169
V55,0.03139036512059235
M5_T,0.031174525119569974
V134,0.031010502982010777
V16,0.03089304769180416
P_emaildomain_msn.com,0.02951230044026226
V311,0.028871544661613104
R_emaildomain_anonymous.com,0.02872245891649995
V128,0.0284304647198675
V183,0.027986494721979036
V234,0.0279504183385864
C10,0.02783000898715299
V158,0.027420711647964165
V338,0.027282079891385612
V253,0.02710159504357203
V172,0.026903404347422284
V195,0.02672464582132682
V335,0.026203314179632075
C4,0.025804080976864683
V159,0.025401035683054803
M2_F,0.024414026222698327
V309,0.024396373394466434
V187,0.024259998786537815
V226,0.024116786642702448
V102,0.024057937881964055
R_emaildomain_hotmail.com,0.023994970119280597
card4_discover,0.02375191851752219
V115,0.02368045283489373
V108,0.023656572171078444
V327,0.02359814089747448
C5,0.02333450339346961
R_emaildomain_comcast.net,0.022870138556408712
V28,0.022671726453546613
V27,0.022671726453546613
