feature,mean_abs_shap
V17,9.742314609646575e-06
V268,9.374906601980858e-06
V216,9.168504890225249e-06
V168,9.03643953618736e-06
V324,8.532746180959988e-06
V251,8.415383898265268e-06
V243,7.894739400055444e-06
V328,7.802740863172718e-06
V140,7.506672694674614e-06
V184,7.207641724129645e-06
V10,7.101103422150113e-06
V180,6.823836905789801e-06
V238,6.7569300071427875e-06
V66,6.641096252432059e-06
D13,6.1891515383438125e-06
V300,5.893110199688272e-06
V104,5.59035244124999e-06
V224,5.5537360788823945e-06
V135,5.345175251763448e-06
V236,5.249847408547655e-06
addr2,5.019374900688152e-06
V213,4.937328237391964e-06
V214,4.542221511786232e-06
V331,4.417605099930971e-06
V84,4.391489089312998e-06
V327,4.391197865224631e-06
V51,4.030535200497429e-06
V273,4.029402581774628e-06
V297,3.882632372551578e-06
P_emaildomain_sbcglobal.net,3.842115611977696e-06
V205,3.013985556091937e-06
V18,2.965006796528238e-06
V139,2.9345418376036275e-06
V137,2.875545912464214e-06
V43,2.6394531629785285e-06
V195,2.2713228063022884e-06
V52,2.121758213052634e-06
V159,1.4080656733320073e-06
P_emaildomain_outlook.com,1.3852472839254243e-06
V242,1.2684702187374178e-06
V106,8.303802338231813e-07
V220,7.23319950189675e-07
V148,3.8540788702345775e-07
V44,3.4298554697751283e-07
V225,1.7358342876004567e-07
V42,0.0
V46,0.0
P_emaildomain_verizon.net,0.0
P_emaildomain_yahoo.co.jp,0.0
P_emaildomain_yahoo.co.uk,0.0
P_emaildomain_web.de,0.0
P_emaildomain_windstream.net,0.0
P_emaildomain_ymail.com,0.0
R_emaildomain_aol.com,0.0
R_emaildomain_att.net,0.0
R_emaildomain_bellsouth.net,0.0
R_emaildomain_cableone.net,0.0
R_emaildomain_cfl.rr.com,0.0
P_emaildomain_yahoo.com.mx,0.0
P_emaildomain_yahoo.fr,0.0
R_emaildomain_comcast.net,0.0
R_emaildomain_charter.net,0.0
V47,0.0
R_emaildomain_q.com,0.0
R_emaildomain_rocketmail.com,0.0
V8,0.0
V6,0.0
V1,0.0
V14,0.0
V15,0.0
R_emaildomain_outlook.com,0.0
R_emaildomain_outlook.es,0.0
R_emaildomain_prodigy.net.mx,0.0
R_emaildomain_protonmail.com,0.0
V2,0.0
V3,0.0
V110,0.0
V109,0.0
V108,0.0
V107,0.0
R_emaildomain_live.com.mx,0.0
V94,0.0
R_emaildomain_icloud.com,0.0
R_emaildomain_live.com,0.0
R_emaildomain_hotmail.co.uk,0.0
R_emaildomain_gmx.de,0.0
R_emaildomain_hotmail.fr,0.0
R_emaildomain_hotmail.es,0.0
R_emaildomain_gmail,0.0
R_emaildomain_cox.net,0.0
V223,0.0
V215,0.0
V233,0.0
V232,0.0
V186,0.0
V182,0.0
V190,0.0
V191,0.0
V192,0.0
V183,0.0
V193,0.0
V196,0.0
V227,0.0
V226,0.0
V230,0.0
V231,0.0
V111,0.0
V210,0.0
V81,0.0
V80,0.0
V206,0.0
V200,0.0
V197,0.0
V198,0.0
V89,0.0
V88,0.0
V239,0.0
V240,0.0
V241,0.0
V244,0.0
V247,0.0
V92,0.0
V93,0.0
V85,0.0
V253,0.0
V252,0.0
R_emaildomain_sbcglobal.net,0.0
R_emaildomain_servicios-ta.com,0.0
R_emaildomain_yahoo.co.jp,0.0
R_emaildomain_yahoo.co.uk,0.0
R_emaildomain_verizon.net,0.0
R_emaildomain_web.de,0.0
R_emaildomain_yahoo.com.mx,0.0
R_emaildomain_yahoo.com,0.0
R_emaildomain_yahoo.fr,0.0
R_emaildomain_ymail.com,0.0
V41,0.0
V40,0.0
V9,0.0
V11,0.0
V302,0.0
V298,0.0
V275,0.0
V276,0.0
V274,0.0
V269,0.0
V270,0.0
V272,0.0
V259,0.0
V256,0.0
V255,0.0
V266,0.0
V254,0.0
V249,0.0
V65,0.0
V60,0.0
V155,0.0
V156,0.0
V157,0.0
V158,0.0
V161,0.0
V162,0.0
V163,0.0
V169,0.0
V172,0.0
V64,0.0
V68,0.0
V147,0.0
V149,0.0
V153,0.0
V303,0.0
V63,0.0
V181,0.0
V179,0.0
V69,0.0
V70,0.0
V73,0.0
V304,0.0
V71,0.0
V72,0.0
V322,0.0
V305,0.0
V326,0.0
V325,0.0
V330,0.0
V334,0.0
V335,0.0
V336,0.0
V338,0.0
ProductCD_S,0.0
ProductCD_W,0.0
card6_charge card,0.0
P_emaildomain_aim.com,0.0
P_emaildomain_att.net,0.0
P_emaildomain_bellsouth.net,0.0
P_emaildomain_cableone.net,0.0
P_emaildomain_centurylink.net,0.0
V173,0.0
V175,0.0
V176,0.0
V177,0.0
V178,0.0
V154,0.0
V55,0.0
P_emaildomain_frontiernet.net,0.0
P_emaildomain_frontier.com,0.0
P_emaildomain_embarqmail.com,0.0
P_emaildomain_earthlink.net,0.0
P_emaildomain_cox.net,0.0
P_emaildomain_charter.net,0.0
P_emaildomain_cfl.rr.com,0.0
P_emaildomain_gmail,0.0
P_emaildomain_mail.com,0.0
P_emaildomain_me.com,0.0
M1_F,0.0
M1_T,0.0
P_emaildomain_hotmail.fr,0.0
P_emaildomain_gmx.de,0.0
P_emaildomain_hotmail.co.uk,0.0
P_emaildomain_hotmail.es,0.0
V113,0.0
V112,0.0
M7_T,0.0
V114,0.0
V120,0.0
V117,0.0
V118,0.0
V119,0.0
V125,0.0
V122,0.0
V121,0.0
V133,0.0
M2_T,0.0
P_emaildomain_juno.com,0.0
P_emaildomain_live.com.mx,0.0
P_emaildomain_mac.com,0.0
P_emaildomain_msn.com,0.0
V142,0.0
V141,0.0
V138,0.0
P_emaildomain_outlook.es,0.0
P_emaildomain_prodigy.net.mx,0.0
P_emaildomain_netzero.net,0.0
P_emaildomain_netzero.com,0.0
P_emaildomain_q.com,0.0
P_emaildomain_roadrunner.com,0.0
P_emaildomain_rocketmail.com,0.0
P_emaildomain_sc.rr.com,0.0
P_emaildomain_servicios-ta.com,0.0
P_emaildomain_suddenlink.net,0.0
P_emaildomain_protonmail.com,0.0
P_emaildomain_optonline.net,0.0
V16,0.0
P_emaildomain_twc.com,0.0
V24,0.0
V22,0.0
V27,0.0
V28,0.0
V31,0.0
V25,0.0
V32,0.0
V39,0.0
R_emaildomain_me.com,0.0
R_emaildomain_mac.com,0.0
R_emaildomain_msn.com,0.0
R_emaildomain_optonline.net,0.0
C7,0.0
C3,0.0
