feature,mean_abs_shap
V282,0.014930607989461444
V283,0.01334946012839988
card6_debit,0.012585459342090943
V30,0.011021881418338101
V91,0.00986379252318073
card4_visa,0.009146267462443118
V90,0.008371549041891522
C6,0.007948234698859875
TransactionAmt,0.007367130612931873
V29,0.007173072938279904
card6_credit,0.006619881502034222
M6_F,0.005842085460409867
V48,0.005836816852576111
C2,0.0057135797965078535
V69,0.005136885726670543
card5,0.004275032810137966
C14,0.004232272215783892
Day_of_Week,0.0041575505711366305
C5,0.003947042278174926
C1,0.0036601761682528897
C13,0.003451834569492999
V308,0.003379468987124492
C11,0.0033552813902324613
P_emaildomain_gmail.com,0.0032124611580493087
V317,0.0030508240057772434
V292,0.0029547697366115243
V70,0.0029330628626047578
V318,0.0028135261887757205
C8,0.0028117075916917473
V295,0.002720755042353578
D3,0.0027124673207124398
M5_T,0.002363674243360589
R_emaildomain_gmail.com,0.0023264204381774995
card1,0.0023167730482489242
V304,0.002137187298579331
V306,0.002031939450997548
M3_F,0.0019892430426925786
Is_Weekend,0.001972675485943693
V302,0.0019494825962538631
M4_M0,0.0018774761939925318
C10,0.0018343105198245786
ProductCD_C,0.0018131550255350627
M5_F,0.0017939689961329408
card2,0.001782099384117972
D15,0.0017700670443994671
V316,0.0017365711068311883
V287,0.0017051198752086306
M6_T,0.001622771898236655
D1,0.0015888130771512141
Hour_of_Day,0.0015877170998127212
D4,0.00158471457306702
V103,0.0015680727634105856
V204,0.0015588758492004657
V303,0.0015332874801702685
V13,0.001525861279772409
V280,0.001507205433301329
card4_mastercard,0.0014928049307234485
V62,0.0014499398481615062
V54,0.0014227326088782593
V279,0.0014186432296299139
V219,0.001366305123334317
addr1,0.001348261410256382
ProductCD_R,0.0013266407183302018
P_emaildomain_hotmail.com,0.0013161167857052636
D5,0.0013086178954888586
D11,0.001280729736199886
V264,0.0012708230261307021
C4,0.0012659658426525538
M4_M2,0.0012602470481174214
V312,0.001237939434925851
V61,0.001223297814434304
C12,0.0012147749733629118
C9,0.001184377205786185
V294,0.0011743824856237917
D2,0.001136156272724221
V133,0.0011322753183440355
card3,0.0011248774629488575
V290,0.0011185628861974317
R_emaildomain_hotmail.com,0.0011107492574076445
D10,0.0010680057341778764
V97,0.0010631849053837953
C7,0.0010600054787202955
M8_T,0.001046024626843129
V265,0.001029882715455502
V291,0.0010157286695849771
M4_M1,0.001009833779561386
V82,0.000976560062543674
V35,0.0009742934281270791
M3_T,0.0009699693577754691
V285,0.000942849473713456
V10,0.000921652528759326
V134,0.0009069487005167662
V293,0.0008821152952349169
V96,0.0008777706385925777
D8,0.0008525961820939768
V128,0.0008449529071807402
V310,0.0008383110078451548
V49,0.0008208594051283242
V101,0.0008203423289941987
V171,0.000802109413747464
V263,0.0007918308072316539
V102,0.0007880256350624713
V79,0.000782647830624797
V76,0.0007589561130260757
V53,0.0007524591327778996
V131,0.0007488574786811056
V74,0.0007368525961953035
V75,0.0006865056230952385
M2_F,0.0006837896252399977
V99,0.0006824472518523195
V12,0.0006824047707010457
V36,0.0006796472640107074
V95,0.0006703180735212317
V11,0.0006666431380408229
P_emaildomain_yahoo.com,0.0006571103495265396
V178,0.000656953304516391
V127,0.0006523765040246989
V307,0.0006390555083734288
V20,0.0006180182838077427
V288,0.0006042246325432915
V132,0.0005901440493614712
V19,0.0005881613215505875
M9_F,0.0005685355084009925
V16,0.0005579322806614445
