col_name,feature_importance_vals
num__V1,1.0650530427004156e-07
num__V2,0.0
num__V3,0.0
num__V4,0.0
num__V5,0.0
num__V6,0.0
num__V7,0.0
num__V8,0.0
num__V9,0.0
num__V10,0.0
num__V11,0.0
num__V12,0.0
num__V13,0.0
num__V14,0.0
num__V15,0.0
num__V16,0.0
num__V17,0.0
num__V18,0.0
num__V19,0.0
num__V20,0.0
num__V21,0.0
num__V22,0.0
num__V23,0.0
num__V24,0.0
num__V25,0.0
num__V26,0.0
num__V27,0.0
num__V28,0.0
num__Amount,0.0
num__Hour_of_Day,0.0
num__Day_of_Week,0.0
num__Is_Weekend,0.0
